zip,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,Unnamed: 0,age_5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85_,civilian_employed,management,business_finance,computer_math,archi_engi,science,social_services,legal,education,arts_media,health,health_technicians,health_service,firefighters,law_enforcement,food_service,building_service,personal_care,sales,office_admin,farming_fishing_forestry,construction,maintenance_repair,production,trasportation,material_moving,population_race,hispanic,white,black,asian,households_total,median_income,mean_income,own_vehicle,carpool,public,walk,other_transport,home,commute,insured,private_insurance,public_insurance,uninsured,share_male,household_size,density,_ID,borough,lat,lng,uhf,share_cat1,share_cat2,share_cat3,share_cat4,share_cat5,share_cat6,share_cat7,share_cat8,share_cat9,share_cat10,share_cat11,share_cat12,share_cat13,share_management,share_business_finance,share_computer_math,share_archi_engi,share_science,share_social_services,share_legal,share_education,share_arts_media,share_health,share_health_technicians,share_health_service,share_firefighters,share_law_enforcement,share_food_service,share_building_service,share_personal_care,share_sales,share_office_admin,share_farming_fishing_forestry,share_construction,share_maintenance_repair,share_production,share_trasportation,share_material_moving,share_hispanic,share_white,share_black,share_asian,total_pop,log_median_income,mean_age,share_below_20,share_20_40,share_40_60,share_above_60,log_below_20,log_20_40,log_40_60,log_above_60,log_mean_age,log_pop,log_density,log_commute_time,log_public,log_uninsured,log_black,log_hispanic,log_asian,log_white,log_male,log_household_size,borough_cat,dborough2,dborough3,dborough4,dborough5,log_cat_1,log_cat_2,log_cat_3,log_cat_4,log_cat_5,log_cat_6,log_cat_7,log_cat_8,log_cat_9,log_cat_10,log_cat_11,log_cat_12,log_cat_13,spread,spread_share
10017,East Midtown/Murray Hill,Manhattan,143,886.7,16127.22,6,37.2,11.06,1293,14,576.0,288.0,155.0,286.0,1042.0,2453.0,1789.0,1635.0,984.0,748.0,1177.0,1019.0,870.0,1038.0,1078.0,549.0,326.0,375.0,11267.0,2741.0,1714.0,678.0,109.0,204.0,153.0,710.0,208.0,1306.0,460.0,21.0,0.0,51.0,0.0,106.0,27.0,84.0,1586.0,628.0,3.0,79.0,119.0,87.0,183.0,10.0,16388.0,0.07,0.695,0.021,0.198,10076.0,118469.0,169169.0,0.0574517512508934,0.0045568263,0.3701751250893495,0.44746247,0.045389563,0.07496426,26.3,0.9486209421527948,0.8547717842323651,0.2534171344886502,0.05137906,0.4726019038320722,1.61,50847.0,15.0,1.0,40.75236,-73.9725,307.0,0.3711572,0.38890278,0.01699575,0.05915188,0.038323753,0.0017495626,0.0042489376,0.0,0.011080563,0.0069982503,0.014912939,0.009914188,0.015246188,0.24327682,0.15212567,0.060175736,0.00967427,0.018105973,0.01357948,0.063015886,0.018460993,0.115913734,0.040827196,0.0018638502,0.0,0.004526493,0.0,0.0094080055,0.002396379,0.0074554007,0.14076507,0.055737995,0.0002662643,0.007011627,0.010561817,0.007721665,0.016242122,0.0008875477,25.98321,46.793392,12.548969,11.904667,16388.0,4.7746515,41.559372,0.07963144,0.42219916,0.23968758,0.25848183,7.1739583,8.842027,8.275886,8.351375,3.727123,9.704305,10.836576,3.269569,3.611391,1.6366456,5.8410716,7.0450444,8.084816,9.340461,8.9548025,0.47623417,1.0,0.0,0.0,0.0,0.0,3.6140406,3.6607442,0.5303782,1.7775233,1.3434848,-1.7432193,-0.85591614,,0.10260741,-0.35692495,0.3996441,-0.008618259,0.42174444,0.6587800000000001,0.0042103977
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,204,2140.29,9531.44,3,31.47,16.36,1247,15,496.0,66.0,158.0,131.0,936.0,2396.0,1564.0,1182.0,702.0,399.0,552.0,415.0,298.0,221.0,72.0,86.0,33.0,12.0,6809.0,1129.0,1197.0,337.0,115.0,128.0,70.0,349.0,324.0,764.0,147.0,21.0,125.0,65.0,49.0,85.0,284.0,280.0,623.0,449.0,15.0,93.0,36.0,82.0,42.0,0.0,9719.0,0.166,0.457,0.053,0.293,4993.0,107861.0,152396.0,0.0313339301700984,0.0049239034,0.4440465532676813,0.4137571,0.047597732,0.058340795,26.7,0.9239164007000926,0.8350664058478328,0.1107793678575105,0.0760836,0.5076653976746579,1.93,25054.8,16.0,1.0,40.75532,-73.99311,306.0,0.27125365,0.31276968,0.014927113,0.04069971,0.017142856,0.017026238,0.007580175,0.0057142857,0.04303207,0.03265306,0.022157434,0.004198251,0.004897959,0.16580996,0.17579673,0.049493317,0.016889412,0.01879865,0.010280511,0.05125569,0.04758408,0.11220443,0.021589072,0.0030841534,0.018358056,0.009546189,0.007196358,0.012483478,0.0417095,0.041122045,0.09149655,0.06594214,0.0022029667,0.013658393,0.00528712,0.012042885,0.006168307,0.0,25.98321,46.793392,12.548969,11.904667,9719.0,4.6808434,32.33975,0.087560445,0.625373,0.21277909,0.07428748,6.7464123,8.712431,7.6343374,6.582025,3.4762971,9.181838,10.12882,3.2846637,3.7933443,2.0292478,6.2443748,7.3860707,7.954255,8.3987665,8.503905,0.65752,1.0,0.0,0.0,0.0,0.0,3.3004692,3.442882,0.40059415,1.4036359,0.53899646,0.5321705,-0.2770488,-0.5596158,1.4593605,1.1833534,0.79558796,-0.8679171,-0.7137665,0.5645300000000004,0.009054429
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,602,1481.61,40631.45,43,105.83,15.02,4009,16,1118.0,757.0,570.0,495.0,2650.0,5633.0,6478.0,3309.0,3446.0,2724.0,2642.0,2789.0,2352.0,2468.0,1642.0,1234.0,647.0,638.0,27604.0,6185.0,4282.0,1241.0,599.0,347.0,320.0,1620.0,1171.0,2145.0,1481.0,132.0,300.0,144.0,103.0,901.0,285.0,517.0,3134.0,1833.0,0.0,102.0,161.0,300.0,113.0,188.0,41592.0,0.161,0.5820000000000001,0.054,0.1639999999999999,24512.0,99063.0,155567.0,0.0505279310218844,0.012020021,0.4324284827006686,0.3730956,0.056592744,0.07533521,27.1,0.9488420241706388,0.7847272377100486,0.2469545957918051,0.051157977,0.519402769763416,1.68,56986.1,17.0,1.0,40.76582,-73.98717,306.0,0.32188326,0.3211452,0.010671013,0.04981856,0.045544006,0.01328495,0.004428317,0.0031674765,0.03647211,0.015898887,0.018143797,0.004951104,0.0034749985,0.22406173,0.15512244,0.044957254,0.021699755,0.012570642,0.011592523,0.058687147,0.04242139,0.07770613,0.053651646,0.004781916,0.010867991,0.0052166353,0.0037313432,0.032640196,0.010324591,0.018729169,0.11353427,0.06640342,0.0,0.0036951166,0.005832488,0.010867991,0.0040936098,0.0068106074,25.98321,46.793392,12.548969,11.904667,41592.0,4.595756,40.345257,0.07068667,0.43445855,0.27892384,0.21593095,7.986165,9.802009,9.358847,9.102866,3.6974738,10.635663,10.9505625,3.2995338,3.7668319,1.6323334,7.716892,8.809312,8.827774,10.094378,9.980587,0.5187938,1.0,0.0,0.0,0.0,0.0,3.4716039,3.4693084,0.064945914,1.6058025,1.516094,0.28404668,-0.81456554,-1.1496499,1.2939627,0.46366403,0.59574366,-0.7029745,-1.056991,0.8243086000000002,0.008126562
10021,Lenox Hill/Upper East Side,Manhattan,563,1274.46,44175.61,62,140.35,13.12,4291,17,2964.0,2185.0,1343.0,696.0,1057.0,3974.0,5706.0,4487.0,2571.0,2035.0,2508.0,2841.0,2286.0,2880.0,2454.0,1945.0,1591.0,1460.0,26381.0,6276.0,3135.0,750.0,119.0,877.0,161.0,1420.0,1771.0,2332.0,2390.0,161.0,85.0,0.0,37.0,143.0,52.0,496.0,3624.0,1980.0,0.0,227.0,88.0,71.0,50.0,136.0,44983.0,0.078,0.774,0.01,0.106,24912.0,123842.0,225235.0,0.0980051032243099,0.02841568,0.4556947344003711,0.25040594,0.10071136,0.066767186,30.2,0.9656895701671822,0.8460176594504952,0.2427502128994666,0.03431043,0.4444790254095991,1.78,108864.6,19.0,1.0,40.76926,-73.95875,305.0,0.33418557,0.38127196,0.03114236,0.050424345,0.08486915,0.008735485,0.0,0.0013138738,0.00692447,0.01761301,0.015411384,0.003124889,0.0017755051,0.23789848,0.11883552,0.028429551,0.0045108222,0.033243623,0.006102877,0.05382662,0.067131646,0.08839695,0.090595506,0.006102877,0.003222016,0.0,0.0014025245,0.005420568,0.0019711156,0.01880141,0.1373716,0.07505402,0.0,0.008604677,0.0033357341,0.0026913309,0.0018953035,0.0051552253,25.98321,46.793392,12.548969,11.904667,44983.0,4.8190064,40.949913,0.1597937,0.33843896,0.22130583,0.28046152,8.880168,9.630629,9.205831,9.442721,3.7123497,10.71404,11.59786,3.407842,3.819238,1.2328643,6.1088696,8.162993,8.469724,10.457856,9.903188,0.57661337,1.0,0.0,0.0,0.0,0.0,3.5091114,3.6409278,1.1359838,1.617889,2.1385255,-0.13519159,,-2.0296052,-0.36752358,0.5660528,0.4325214,-1.1631863,-1.7285001,0.6463041,0.005957806000000001
10022,East Midtown,Manhattan,339,1117.53,30334.8,26,85.71,12.09,2804,18,1154.0,692.0,448.0,637.0,1123.0,3712.0,2697.0,2029.0,2075.0,1643.0,1914.0,1757.0,2096.0,2727.0,1735.0,1688.0,1448.0,1232.0,19798.0,4810.0,2793.0,440.0,141.0,610.0,95.0,1729.0,951.0,1338.0,1624.0,20.0,126.0,113.0,22.0,333.0,141.0,456.0,2893.0,910.0,0.0,56.0,61.0,0.0,52.0,84.0,30807.0,0.062,0.789,0.013,0.111,17873.0,133208.0,246355.0,0.0717698433085024,0.01387105,0.4049319291035191,0.36275366,0.054662213,0.0920113,26.6,0.9797887896019496,0.848220958570268,0.2824370430544273,0.02021121,0.4472684779433246,1.69,68058.9,20.0,1.0,40.75863,-73.96795,307.0,0.38627243,0.34385002,0.030991212,0.0878423,0.082507744,0.0074175685,0.0057409946,0.0011177158,0.024081694,0.0231672,0.007112737,0.0030991212,0.0026418737,0.24295384,0.14107485,0.022224467,0.0071219313,0.030811192,0.0047984645,0.087332055,0.048035156,0.067582585,0.082028486,0.001010203,0.0063642794,0.005707647,0.0011112234,0.016819881,0.0071219313,0.02303263,0.14612587,0.045964237,0.0,0.0028285685,0.0030811194,0.0,0.002626528,0.004242853,25.98321,46.793392,12.548969,11.904667,30807.0,4.891912,45.51287,0.09514072,0.31035155,0.23984809,0.35465965,7.983099,9.165447,8.907747,9.298901,3.817995,10.335497,11.128129,3.2809112,3.701134,0.7036523,5.9926915,7.5548763,8.137272,10.098508,9.530901,0.52472854,1.0,0.0,0.0,0.0,0.0,3.6539578,3.5376205,1.1311185,2.1729581,2.110307,-0.2987338,-0.5549526,-2.191298,0.87886685,0.8401524,-0.340698,-1.1714665,-1.3310966,0.6669449999999992,0.005355925700000001
10023,Lincoln Square,Manhattan,561,930.74,60274.81,52,86.27,11.88,4723,19,3477.0,2353.0,1944.0,1605.0,2394.0,4519.0,6420.0,5736.0,4456.0,4244.0,3938.0,4047.0,3556.0,3595.0,3763.0,1880.0,1453.0,2134.0,35460.0,7803.0,4349.0,1420.0,291.0,704.0,500.0,2886.0,2774.0,3246.0,1769.0,123.0,463.0,67.0,47.0,497.0,119.0,682.0,5078.0,1876.0,0.0,42.0,54.0,501.0,97.0,72.0,61514.0,0.109,0.72,0.033,0.108,33133.0,123951.0,209783.0,0.0481823924653994,0.016367082,0.5959053580658129,0.17641991,0.077183716,0.08594154,29.8,0.9639813971640432,0.8579907636269025,0.2484064004162872,0.036018603,0.4455408524888643,1.81,123875.9,21.0,1.0,40.77592,-73.9826,304.0,0.29700598,0.3711353,0.017206404,0.07053648,0.043235976,0.014322376,0.0016375412,0.001148723,0.015055603,0.016668703,0.015031162,0.0013198094,0.0023707687,0.22005077,0.12264524,0.04004512,0.00820643,0.019853355,0.014100395,0.081387475,0.07822899,0.09153976,0.049887195,0.0034686972,0.013056966,0.0018894529,0.0013254371,0.014015793,0.003355894,0.019232938,0.14320362,0.05290468,0.0,0.0011844331,0.0015228427,0.014128596,0.0027354767,0.002030457,25.98321,46.793392,12.548969,11.904667,61514.0,4.819886,41.218422,0.15246935,0.30999446,0.27123907,0.2662971,9.146229,9.85582,9.722265,9.703877,3.7188852,11.02702,11.7270355,3.3945084,4.0874968,1.2814504,7.6157722,8.810613,8.801396,10.698516,10.218554,0.59332687,1.0,0.0,0.0,0.0,0.0,3.3911672,3.6139815,0.5426966,1.953545,1.4640878,0.35923797,-1.8093892,-2.1639342,0.40916514,0.5109478,0.4075404,-2.0250978,-1.4393709,0.7350097,0.0047468866
10024,Upper West Side,Manhattan,694,1210.37,57337.68,68,118.6,14.22,4881,20,3450.0,2181.0,2315.0,1869.0,1508.0,5161.0,5498.0,4412.0,4507.0,4333.0,4414.0,4009.0,3690.0,3723.0,2795.0,1652.0,1215.0,1780.0,34268.0,7296.0,3926.0,1379.0,443.0,959.0,583.0,2389.0,2814.0,3755.0,1933.0,153.0,231.0,90.0,32.0,535.0,590.0,1036.0,3174.0,1983.0,1.0,216.0,227.0,310.0,124.0,89.0,58512.0,0.107,0.763,0.037,0.069,28418.0,126107.0,229685.0,0.0457760138461997,0.017307749,0.7065441198412462,0.0748411,0.06418788,0.09134314,32.3,0.9534354304635762,0.8389728200883002,0.2287700055187638,0.046564568,0.4470706863549357,2.02,69066.6,22.0,1.0,40.79845,-73.97443,304.0,0.2848151,0.3586457,0.024339484,0.060632978,0.049059667,0.009745945,0.002284206,0.0008121621,0.028552575,0.026293749,0.015634121,0.005761275,0.0031471283,0.21291,0.114567526,0.040241625,0.012927513,0.027985292,0.017012957,0.06971519,0.08211743,0.10957745,0.056408312,0.004464807,0.0067409826,0.002626357,0.0009338158,0.015612233,0.017217228,0.030232286,0.092622854,0.057867397,2.9181743e-05,0.006303257,0.006624256,0.00904634,0.0036185363,0.0025971753,25.98321,46.793392,12.548969,11.904667,58512.0,4.8371305,40.635,0.16774337,0.28334358,0.29503348,0.25387955,9.191668,9.715892,9.756321,9.6060915,3.7046297,10.976987,11.142826,3.4750671,4.2578006,1.5382549,7.6801496,8.742061,8.303338,10.70649,10.171948,0.7030975,1.0,0.0,0.0,0.0,0.0,3.349255,3.5797498,0.8895148,1.8022538,1.5904522,-0.025733769,-1.4765667,-2.5106404,1.049162,0.96674615,0.4468707,-0.5514263,-1.1560947,0.8156243999999999,0.006614028
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1342,1453.43,92333.47,164,177.62,15.72,8539,21,4339.0,3488.0,4030.0,3910.0,6212.0,10559.0,6391.0,5832.0,6601.0,6239.0,6167.0,5558.0,6897.0,5822.0,5009.0,2340.0,2191.0,2797.0,48472.0,8170.0,3355.0,2021.0,582.0,1215.0,1060.0,2545.0,6183.0,5937.0,2282.0,178.0,978.0,491.0,170.0,1374.0,842.0,1420.0,3449.0,3688.0,48.0,550.0,553.0,480.0,730.0,171.0,94382.0,0.241,0.541,0.09,0.098,42546.0,82352.0,147611.0,0.0656722778606435,0.022522906,0.6815043682079693,0.09754954,0.047112722,0.08563819,33.4,0.9510846265969304,0.7654441395867273,0.3189466689530995,0.048915375,0.4488355830560912,2.1,129548.9,23.0,1.0,40.7986,-73.96662,304.0,0.17905416,0.3560886,0.018876426,0.03953951,0.035453502,0.017959792,0.007628251,0.0026411458,0.034428116,0.022061337,0.019404655,0.008591493,0.011341391,0.16855091,0.069215216,0.041694175,0.012006932,0.025066018,0.021868296,0.05250454,0.12755817,0.12248308,0.047078725,0.003672223,0.020176597,0.01012956,0.0035071794,0.028346261,0.017370854,0.029295264,0.07115448,0.076085165,0.0009902624,0.0113467565,0.011408648,0.009902624,0.015060241,0.0035278099,25.98321,46.793392,12.548969,11.904667,94382.0,4.4110026,39.978546,0.16705516,0.3071984,0.2602721,0.26547435,9.665674,10.274844,10.109078,10.128869,3.688343,11.455106,11.771813,3.508556,4.2217174,1.5875067,9.04716,10.032147,9.132318,10.84077,10.654007,0.74193734,1.0,0.0,0.0,0.0,0.0,2.8851032,3.5725944,0.63532877,1.3747153,1.2656369,0.5855504,-0.27072653,-1.3313723,1.2362884,0.7912415,0.6629279,-0.1518126,0.12587388,1.1311779999999994,0.009631074
10026,Central Harlem (South),Manhattan,639,1637.7,39018.03,38,97.39,20.34,3141,22,2791.0,2059.0,1853.0,1480.0,3233.0,4431.0,4701.0,2658.0,2768.0,2935.0,3214.0,2303.0,1831.0,1558.0,684.0,658.0,382.0,566.0,19921.0,2787.0,1340.0,638.0,159.0,480.0,687.0,510.0,1295.0,1323.0,808.0,191.0,764.0,437.0,41.0,1058.0,775.0,998.0,1612.0,2345.0,0.0,208.0,214.0,256.0,580.0,415.0,40105.0,0.217,0.204,0.497,0.0559999999999999,15401.0,54349.0,95709.0,0.0523069079785878,0.013357124,0.7828192709660974,0.06591894,0.020596482,0.06500127,35.5,0.925592845659164,0.557099075562701,0.413334003215434,0.07440715,0.4661513526991647,2.53,115461.7,24.0,1.0,40.80238,-73.95268,302.0,0.13964269,0.2726873,0.016241455,0.017256547,0.027339784,0.03231373,0.014786492,0.001387291,0.06202206,0.033768695,0.029742166,0.0072409827,0.019625094,0.13990262,0.0672657,0.032026503,0.007981527,0.024095176,0.03448622,0.025601124,0.06500678,0.06641233,0.040560212,0.009587872,0.038351487,0.02193665,0.0020581295,0.053109784,0.03890367,0.050097886,0.08091963,0.11771497,0.0,0.010441243,0.010742432,0.0128507605,0.029115004,0.020832287,25.98321,46.793392,12.548969,11.904667,40105.0,3.9954262,34.095875,0.2040394,0.3745917,0.2797656,0.14160329,9.009814,9.617337,9.325453,8.64453,3.5291765,10.5992565,11.656694,3.5695326,4.3603168,2.006967,9.900091,9.071399,7.7168527,9.009621,9.836011,0.9282193,1.0,0.0,0.0,0.0,0.0,2.6365018,3.3057406,0.48498186,0.5456065,1.0057578,1.1729071,0.391129,-1.9752321,1.824905,1.2169491,1.0899807,-0.32282817,0.67422396,1.0662770999999998,0.010447575
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1029,1617.14,63631.04,102,160.3,21.59,4767,23,3291.0,3324.0,3157.0,5447.0,8615.0,8015.0,5348.0,4446.0,3661.0,3615.0,3759.0,3360.0,2828.0,2079.0,1585.0,1159.0,972.0,704.0,27936.0,2996.0,1396.0,763.0,446.0,657.0,672.0,914.0,3768.0,1404.0,767.0,410.0,1377.0,363.0,34.0,1335.0,1165.0,1259.0,2481.0,3360.0,2.0,455.0,288.0,613.0,610.0,401.0,65365.0,0.241,0.262,0.375,0.094,23607.0,45536.0,77728.0,0.0822520263148329,0.010685857,0.6628502889543125,0.14658526,0.03300258,0.064624,33.6,0.9187067895083776,0.5910965308969387,0.3806355678874189,0.08129321,0.4644840510976822,2.46,72357.3,25.0,1.0,40.81141,-73.95306,302.0,0.089461036,0.26263902,0.013382491,0.018617347,0.015623091,0.03639956,0.007393979,0.000692549,0.050922718,0.025644682,0.029962929,0.0058662975,0.012425143,0.10724513,0.049971364,0.027312428,0.015965063,0.02351804,0.024054984,0.03271764,0.13487972,0.05025773,0.027455613,0.014676403,0.04929124,0.012993987,0.0012170676,0.0477878,0.041702464,0.045067295,0.08881014,0.12027492,7.1592214e-05,0.016287228,0.010309278,0.021943012,0.021835625,0.014354238,25.98321,46.793392,12.548969,11.904667,65365.0,3.8185031,32.496826,0.23283103,0.40425304,0.22022489,0.14269105,9.6303,10.182028,9.574636,9.140669,3.4811425,11.087742,11.189372,3.5145261,4.193964,2.0954773,10.106913,9.6647835,8.723282,9.748331,10.320914,0.9001613,1.0,0.0,0.0,0.0,0.0,2.1912181,3.2681954,0.2913621,0.62150866,0.4461649,1.2919716,-0.30191907,-2.6699615,1.627724,0.9417511,1.0973759,-0.5333614,0.21713701,1.1463823,0.0107396916
10028,Upper East Side/Yorkville,Manhattan,469,954.12,49155.08,30,61.03,12.66,3706,24,2137.0,2056.0,1659.0,1150.0,1478.0,7884.0,5830.0,3751.0,3139.0,3355.0,2898.0,2790.0,2779.0,2960.0,2083.0,1859.0,965.0,1318.0,31773.0,6748.0,4752.0,1342.0,255.0,619.0,237.0,2305.0,1951.0,2367.0,2724.0,28.0,90.0,76.0,0.0,508.0,63.0,1129.0,4087.0,2272.0,0.0,46.0,20.0,27.0,79.0,48.0,50091.0,0.066,0.818,0.01,0.088,26435.0,119203.0,214695.0,0.0731901860064448,0.010305331,0.6295185527869062,0.14756086,0.074498296,0.06492678,31.1,0.9581278329106848,0.8625826161618179,0.2066851700245602,0.041872166,0.4257052165059591,1.89,146955.3,26.0,1.0,40.77644,-73.95351,305.0,0.32806528,0.35690647,0.01765847,0.06575569,0.07770868,0.003366235,0.0021680836,0.0,0.016289154,0.03220745,0.0034518172,0.0005705483,0.0022536658,0.21238159,0.14956094,0.042237118,0.0080256825,0.01948195,0.0074591637,0.07254587,0.061404336,0.074497215,0.08573317,0.00088125136,0.0028325936,0.002391968,0.0,0.015988417,0.0019828156,0.035533313,0.12863123,0.07150725,0.0,0.0014477702,0.00062946527,0.0008497781,0.0024863877,0.0015107166,25.98321,46.793392,12.548969,11.904667,50091.0,4.780828,39.431736,0.13978559,0.37817174,0.24319738,0.2388453,8.853951,9.84919,9.407715,9.389657,3.674571,10.821597,11.897883,3.437208,4.14237,1.4320362,6.2164264,8.103497,8.391178,10.620704,9.967588,0.63657683,1.0,0.0,0.0,0.0,0.0,3.4906275,3.5748887,0.56863046,1.8833611,2.050382,-1.0887902,-1.5287415,,0.4879144,1.1696128,-1.0636842,-2.8637426,-1.490027,0.6015269999999999,0.004232297
10029,East Harlem,Manhattan,1816,2303.35,78841.52,198,251.14,24.23,7494,25,3862.0,4113.0,5229.0,5555.0,6928.0,8730.0,7235.0,5641.0,4781.0,4511.0,4652.0,4625.0,4472.0,2938.0,2329.0,2113.0,1573.0,1579.0,33327.0,3505.0,1764.0,517.0,280.0,579.0,851.0,694.0,1938.0,1555.0,1710.0,419.0,1105.0,723.0,66.0,2275.0,2193.0,1874.0,3327.0,4446.0,39.0,867.0,168.0,740.0,1267.0,425.0,80866.0,0.477,0.155,0.253,0.094,31496.0,34015.0,65837.0,0.0636285731774499,0.008263451,0.6990267490971415,0.1645345,0.02699394,0.037552793,35.4,0.9085297278384524,0.4575637917676755,0.5182565666158498,0.09147027,0.4562609749462073,2.46,94363.1,27.0,1.0,40.79176,-73.94397,303.0,0.09222825,0.22604586,0.010134781,0.012147733,0.029931735,0.026676003,0.012655348,0.0011552599,0.0782076,0.03280238,0.036250655,0.0029406617,0.02217749,0.10516998,0.052930057,0.015512948,0.008401596,0.017373301,0.025534851,0.020823957,0.058151048,0.046658866,0.05130975,0.012572389,0.033156298,0.021694122,0.0019803762,0.06826297,0.0658025,0.056230683,0.099828966,0.13340534,0.0011702223,0.026014943,0.0050409576,0.022204218,0.038017225,0.012752423,25.98321,46.793392,12.548969,11.904667,80866.0,3.5268016,34.98343,0.23197636,0.35285535,0.22962679,0.18554151,9.839429,10.258852,9.829248,9.616072,3.5548744,11.300549,11.4549055,3.566712,4.2471037,2.213429,9.926183,10.56031,8.936089,9.436218,10.515859,0.9001613,1.0,0.0,0.0,0.0,0.0,2.2216814,3.1181529,0.013388056,0.19455747,1.0963342,0.9811793,0.23549476,-2.1582599,2.0567818,1.187916,1.2878723,-1.2239505,0.7964927,1.2054425000000002,0.015729726399999998
10030,Central Harlem (North),Manhattan,501,1708.62,29321.91,50,170.52,22.2,2257,26,2142.0,1374.0,1299.0,1605.0,2591.0,3311.0,2986.0,2428.0,2068.0,2131.0,2389.0,1325.0,1440.0,858.0,847.0,525.0,214.0,630.0,13791.0,1023.0,657.0,371.0,31.0,83.0,470.0,201.0,781.0,864.0,230.0,72.0,613.0,510.0,193.0,1016.0,756.0,834.0,1163.0,2160.0,0.0,332.0,171.0,320.0,810.0,130.0,30163.0,0.255,0.102,0.5920000000000001,0.015,12258.0,36118.0,65589.0,0.0849605008197943,0.031375762,0.7217916231927262,0.091593385,0.02802206,0.042256672,38.1,0.897092464277426,0.4580777774094088,0.491728276365083,0.10290754,0.4634154427609985,2.41,105863.1,28.0,1.0,40.81827,-73.94286,302.0,0.07542426,0.2621891,0.0037263178,0.009023974,0.01032594,0.030753344,0.022896651,0.008664811,0.07955464,0.03744276,0.035108197,0.0076771122,0.03636527,0.074178815,0.047639765,0.026901603,0.0022478427,0.006018418,0.034080196,0.014574722,0.056631137,0.062649556,0.016677544,0.005220796,0.044449277,0.03698064,0.013994634,0.07367124,0.05481836,0.06047422,0.08433036,0.15662389,0.0,0.024073672,0.012399391,0.023203539,0.05873396,0.009426437,25.98321,46.793392,12.548969,11.904667,30163.0,3.5867913,34.10354,0.21284355,0.37516162,0.2623413,0.14965355,8.767174,9.333973,8.976262,8.414939,3.529401,10.314371,11.569902,3.6402142,4.2791514,2.331246,9.790123,8.94788,6.114666,8.031589,9.54524,0.87962675,1.0,0.0,0.0,0.0,0.0,2.0205438,3.266481,-0.98716456,-0.10270031,0.032074116,1.1234137,0.82840556,-0.14331497,2.073859,1.3202282,1.2558496,-0.26434162,1.2910291,0.9908593999999997,0.010443258600000001
10031,Hamilton Heights/West Harlem,Manhattan,1317,2174.81,60556.93,120,198.16,23.38,5633,27,3042.0,2573.0,2369.0,3117.0,6497.0,7225.0,6675.0,4512.0,3795.0,4413.0,4583.0,3328.0,3301.0,2161.0,1656.0,1261.0,937.0,937.0,34059.0,2634.0,1632.0,426.0,218.0,383.0,800.0,383.0,2456.0,2332.0,569.0,231.0,1261.0,648.0,277.0,4111.0,1836.0,2255.0,2898.0,4550.0,5.0,1530.0,431.0,653.0,1246.0,294.0,62382.0,0.507,0.172,0.243,0.038,22274.0,44040.0,64971.0,0.0587491342708302,0.020867838,0.7687675027853895,0.0662471,0.021771207,0.06359722,40.1,0.8522224360207812,0.4514142774677698,0.4435892502084536,0.14777756,0.5121669712417043,2.78,90523.6,29.0,1.0,40.82529,-73.95004,301.0,0.08991274,0.28832778,0.008072335,0.008072335,0.011992581,0.031446274,0.013657632,0.0058382163,0.12534249,0.047527716,0.052312102,0.009084011,0.026261434,0.077336386,0.047916852,0.012507707,0.006400658,0.011245192,0.023488652,0.011245192,0.07211016,0.06846942,0.016706305,0.0067823483,0.037023988,0.019025808,0.008132946,0.12070231,0.053906456,0.06620864,0.08508764,0.13359171,0.00014680407,0.044922046,0.012654511,0.019172613,0.036583576,0.00863208,25.98321,46.793392,12.548969,11.904667,62382.0,3.7850983,35.352825,0.17795198,0.39929786,0.25839186,0.1643583,9.314791,10.122985,9.687754,9.235326,3.5653784,11.041032,11.413366,3.6913764,4.3422036,2.693123,9.626338,10.361788,7.770863,9.280771,10.371927,1.0224509,1.0,0.0,0.0,0.0,0.0,2.1962545,3.361513,-0.21414228,-0.21414228,0.18170314,1.1456954,0.31171343,-0.5381598,2.5284648,1.558728,1.6546427,-0.09606921,0.9655164,1.1742983000000002,0.014587540999999999
